target_team,season,club_annual_eur,position_group,suggested_player,current_team,comp,current_wage_EUR,efficiency_score,efficiency_pct,wage_as_pct_of_bill,value_rating
Valencia,2024-2025,37530000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.016415347721822543,Exceptional
Girona,2024-2025,37130000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.00538647993536224,Exceptional
Girona,2024-2025,37130000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.04847831941826017,Exceptional
Girona,2024-2025,37130000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.009964987880420145,Exceptional
Girona,2024-2025,37130000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.004039859951521681,Exceptional
Girona,2024-2025,37130000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.004847831941826017,Exceptional
Girona,2024-2025,37130000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.005655803932130353,Exceptional
Girona,2024-2025,37130000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0008079719903043361,Exceptional
Girona,2024-2025,37130000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.008296094802046862,Exceptional
Girona,2024-2025,37130000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.008296094802046862,Exceptional
Girona,2024-2025,37130000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.014004847831941825,Exceptional
Girona,2024-2025,37130000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.0037705359547535685,Exceptional
Girona,2024-2025,37130000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.010234311877188257,Exceptional
Girona,2024-2025,37130000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.0037705359547535685,Exceptional
Girona,2024-2025,37130000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.012658227848101266,Exceptional
Girona,2024-2025,37130000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.0032318879612173446,Exceptional
Girona,2024-2025,37130000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.005117155938594129,Exceptional
Girona,2024-2025,37130000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.0035012119579854563,Exceptional
Girona,2024-2025,37130000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.0043091839482897925,Exceptional
Girona,2024-2025,37130000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.01966065176407218,Exceptional
Girona,2024-2025,37130000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.016592189604093723,Exceptional
Bologna,2024-2025,36650000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.005457025920873124,Exceptional
Bologna,2024-2025,36650000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.04911323328785812,Exceptional
Bologna,2024-2025,36650000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.010095497953615279,Exceptional
Bologna,2024-2025,36650000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.004092769440654843,Exceptional
Bologna,2024-2025,36650000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.0049113233287858115,Exceptional
Bologna,2024-2025,36650000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.00572987721691678,Exceptional
Bologna,2024-2025,36650000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0008185538881309686,Exceptional
Bologna,2024-2025,36650000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.00840474761255116,Exceptional
Bologna,2024-2025,36650000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.00840474761255116,Exceptional
Bologna,2024-2025,36650000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.014188267394270123,Exceptional
Bologna,2024-2025,36650000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.003819918144611187,Exceptional
Bologna,2024-2025,36650000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.010368349249658937,Exceptional
Bologna,2024-2025,36650000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.003819918144611187,Exceptional
Bologna,2024-2025,36650000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.012824010914051841,Exceptional
Bologna,2024-2025,36650000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.0032742155525238743,Exceptional
Bologna,2024-2025,36650000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.005184174624829468,Exceptional
Bologna,2024-2025,36650000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.0035470668485675307,Exceptional
Bologna,2024-2025,36650000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.0043656207366985,Exceptional
Bologna,2024-2025,36650000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.019918144611186902,Exceptional
Bologna,2024-2025,36650000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.01680949522510232,Exceptional
Como,2024-2025,35310000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.005664117813650524,Exceptional
Como,2024-2025,35310000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.05097706032285471,Exceptional
Como,2024-2025,35310000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.01047861795525347,Exceptional
Como,2024-2025,35310000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.005097706032285472,Exceptional
Como,2024-2025,35310000,Defenders,Reinildo Mandava,Atlético Madrid,La Liga,800000,-1.5076504523788277,-77.85703732967337,0.022656471254602097,Exceptional
Como,2024-2025,35310000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.00594732370433305,Exceptional
Como,2024-2025,35310000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0008496176720475786,Exceptional
Como,2024-2025,35310000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.008723704333050128,Exceptional
Como,2024-2025,35310000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.008723704333050128,Exceptional
Como,2024-2025,35310000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.014726706315491363,Exceptional
Como,2024-2025,35310000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.003964882469555367,Exceptional
Como,2024-2025,35310000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.010761823845935995,Exceptional
Como,2024-2025,35310000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.003964882469555367,Exceptional
Como,2024-2025,35310000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.013310676862078732,Exceptional
Como,2024-2025,35310000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.0033984706881903144,Exceptional
Como,2024-2025,35310000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.0053809119229679975,Exceptional
Como,2024-2025,35310000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.0036816765788728408,Exceptional
Como,2024-2025,35310000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.004531294250920419,Exceptional
Como,2024-2025,35310000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.020674030019824412,Exceptional
Como,2024-2025,35310000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.017447408666100256,Exceptional
Genoa,2024-2025,34570000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.005785363031530229,Exceptional
Genoa,2024-2025,34570000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.052068267283772056,Exceptional
Genoa,2024-2025,34570000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.010702921608330923,Exceptional
Genoa,2024-2025,34570000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.004339022273647671,Exceptional
Genoa,2024-2025,34570000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.005206826728377205,Exceptional
Genoa,2024-2025,34570000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.00607463118310674,Exceptional
Genoa,2024-2025,34570000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0008678044547295343,Exceptional
Genoa,2024-2025,34570000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.008910442580271911,Exceptional
Genoa,2024-2025,34570000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.008910442580271911,Exceptional
Genoa,2024-2025,34570000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.015041943881978595,Exceptional
Genoa,2024-2025,34570000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.00404975412207116,Exceptional
Genoa,2024-2025,34570000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.010992189759907435,Exceptional
Genoa,2024-2025,34570000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.00404975412207116,Exceptional
Genoa,2024-2025,34570000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.013595603124096037,Exceptional
Genoa,2024-2025,34570000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.0034712178189181373,Exceptional
Genoa,2024-2025,34570000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.0054960948799537175,Exceptional
Genoa,2024-2025,34570000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.0037604859704946487,Exceptional
Genoa,2024-2025,34570000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.0046282904252241824,Exceptional
Genoa,2024-2025,34570000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.021116575065085335,Exceptional
Genoa,2024-2025,34570000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.017820885160543823,Exceptional
Celta Vigo,2024-2025,32590000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.00613685179502915,Exceptional
Celta Vigo,2024-2025,32590000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.05523166615526235,Exceptional
Celta Vigo,2024-2025,32590000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.011353175820803928,Exceptional
Celta Vigo,2024-2025,32590000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.0046026388462718625,Exceptional
Celta Vigo,2024-2025,32590000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.005523166615526235,Exceptional
Celta Vigo,2024-2025,32590000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.006443694384780607,Exceptional
Celta Vigo,2024-2025,32590000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0009205277692543725,Exceptional
Celta Vigo,2024-2025,32590000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.009451795029150046,Exceptional
Celta Vigo,2024-2025,32590000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.009451795029150046,Exceptional
Celta Vigo,2024-2025,32590000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.01595581466707579,Exceptional
Celta Vigo,2024-2025,32590000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.011660018410555384,Exceptional
Celta Vigo,2024-2025,32590000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.014421601718318503,Exceptional
Celta Vigo,2024-2025,32590000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.00368211107701749,Exceptional
Celta Vigo,2024-2025,32590000,Forwards,Rodrigo Muniz,Fulham,Premier League,462051,-1.8365636156945424,-84.06358773909152,0.014177692543725069,Exceptional
Celta Vigo,2024-2025,32590000,Forwards,Christantus Uche,Getafe,La Liga,180000,-1.488418184943919,-77.42705644952323,0.005523166615526235,Exceptional
Celta Vigo,2024-2025,32590000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.005830009205277692,Exceptional
Celta Vigo,2024-2025,32590000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.003988953666768947,Exceptional
Celta Vigo,2024-2025,32590000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.00490948143602332,Exceptional
Celta Vigo,2024-2025,32590000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.0223995090518564,Exceptional
Celta Vigo,2024-2025,32590000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.018903590058300092,Exceptional
Monza,2024-2025,31910000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.006267627702914447,Exceptional
Monza,2024-2025,31910000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.05640864932623002,Exceptional
Monza,2024-2025,31910000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.011595111250391726,Exceptional
Monza,2024-2025,31910000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.004700720777185835,Exceptional
Monza,2024-2025,31910000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.005640864932623002,Exceptional
Monza,2024-2025,31910000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.006581009088060169,Exceptional
Monza,2024-2025,31910000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.000940144155437167,Exceptional
Monza,2024-2025,31910000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.009653212159197743,Exceptional
Monza,2024-2025,31910000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.009653212159197743,Exceptional
Monza,2024-2025,31910000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.01629583202757756,Exceptional
Monza,2024-2025,31910000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.004387339392040113,Exceptional
Monza,2024-2025,31910000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.011908492635537449,Exceptional
Monza,2024-2025,31910000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.004387339392040113,Exceptional
Monza,2024-2025,31910000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.01472892510184895,Exceptional
Monza,2024-2025,31910000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.003760576621748668,Exceptional
Monza,2024-2025,31910000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.005954246317768724,Exceptional
Monza,2024-2025,31910000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.00407395800689439,Exceptional
Monza,2024-2025,31910000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.005014102162331557,Exceptional
Monza,2024-2025,31910000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.02287684111563773,Exceptional
Monza,2024-2025,31910000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.019306424318395486,Exceptional
Nice,2024-2025,31330000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.0063836578359399935,Exceptional
Nice,2024-2025,31330000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.05745292052345994,Exceptional
Nice,2024-2025,31330000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.011809766996488988,Exceptional
Nice,2024-2025,31330000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.0047877433769549956,Exceptional
Nice,2024-2025,31330000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.005745292052345995,Exceptional
Nice,2024-2025,31330000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.006702840727736993,Exceptional
Nice,2024-2025,31330000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.000957548675390999,Exceptional
Nice,2024-2025,31330000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.0098319182891797,Exceptional
Nice,2024-2025,31330000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.0098319182891797,Exceptional
Nice,2024-2025,31330000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.016597510373443983,Exceptional
Nice,2024-2025,31330000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.004468560485157995,Exceptional
Nice,2024-2025,31330000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.012128949888285988,Exceptional
Nice,2024-2025,31330000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.004468560485157995,Exceptional
Nice,2024-2025,31330000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.015001595914458985,Exceptional
Nice,2024-2025,31330000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.003830194701563996,Exceptional
Nice,2024-2025,31330000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.006064474944142994,Exceptional
Nice,2024-2025,31330000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.004149377593360996,Exceptional
Nice,2024-2025,31330000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.005106926268751995,Exceptional
Nice,2024-2025,31330000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.023300351101180977,Exceptional
Nice,2024-2025,31330000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.0196638365783594,Exceptional
Rennes,2024-2025,28990000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.006898930665746809,Exceptional
Rennes,2024-2025,28990000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.062090375991721285,Exceptional
Rennes,2024-2025,28990000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.012763021731631597,Exceptional
Rennes,2024-2025,28990000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.005174197999310107,Exceptional
Rennes,2024-2025,28990000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.006209037599172128,Exceptional
Rennes,2024-2025,28990000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.0072438771990341495,Exceptional
Rennes,2024-2025,28990000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0010348395998620215,Exceptional
Rennes,2024-2025,28990000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.010625526043463264,Exceptional
Rennes,2024-2025,28990000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.010625526043463264,Exceptional
Rennes,2024-2025,28990000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.017937219730941704,Exceptional
Rennes,2024-2025,28990000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.004829251466022766,Exceptional
Rennes,2024-2025,28990000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.013107968264918937,Exceptional
Rennes,2024-2025,28990000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.004829251466022766,Exceptional
Rennes,2024-2025,28990000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.016212487064505003,Exceptional
Rennes,2024-2025,28990000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.004139358399448086,Exceptional
Rennes,2024-2025,28990000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.006553984132459468,Exceptional
Rennes,2024-2025,28990000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.004484304932735426,Exceptional
Rennes,2024-2025,28990000,Goalkeepers,Fran Vieites,Real Betis,La Liga,160000,-1.6217621109731297,-80.24497133247918,0.005519144532597447,Exceptional
Rennes,2024-2025,28990000,Goalkeepers,Ørjan Nyland,Sevilla,La Liga,730000,-1.4473474432662403,-76.48066749538577,0.025181096929975853,Exceptional
Rennes,2024-2025,28990000,Goalkeepers,Caoimhín Kelleher,Liverpool,Premier League,616068,-1.4414268880532006,-76.34100696273055,0.021251052086926528,Exceptional
Udinese,2024-2025,27720000,Defenders,César Tárrega,Valencia,La Liga,200000,-1.8669456043403798,-84.5404863873175,0.007215007215007215,Exceptional
Udinese,2024-2025,27720000,Defenders,Jesús Vallejo,Real Madrid,La Liga,1800000,-1.7284046675232112,-82.24325367312416,0.06493506493506493,Exceptional
Udinese,2024-2025,27720000,Defenders,Nicolò Savona,Juventus,Serie A,370000,-1.6975365209301803,-81.68658841254761,0.013347763347763348,Exceptional
Udinese,2024-2025,27720000,Defenders,Alessio Iovine,Como,Serie A,150000,-1.6531003559921995,-80.85445924056243,0.005411255411255411,Exceptional
Udinese,2024-2025,27720000,Defenders,Iglesias,Getafe,La Liga,180000,-1.5587960024766172,-78.96107731211129,0.006493506493506494,Exceptional
Udinese,2024-2025,27720000,Midfielders,Pablo Torre,Barcelona,La Liga,210000,-3.060094488817752,-95.31167349335968,0.007575757575757576,Exceptional
Udinese,2024-2025,27720000,Midfielders,Seydouba Cissé,Leganés,La Liga,30000,-2.321144410175787,-90.1838815358345,0.0010822510822510823,Exceptional
Udinese,2024-2025,27720000,Midfielders,Andy Irving,West Ham United,Premier League,308034,-2.0736692443011027,-87.42763763514388,0.011112337662337662,Exceptional
Udinese,2024-2025,27720000,Midfielders,Toby Collyer,Manchester Utd,Premier League,308034,-1.9478365312489494,-85.74177897014765,0.011112337662337662,Exceptional
Udinese,2024-2025,27720000,Midfielders,Marc Casado,Barcelona,La Liga,520000,-1.9343826160647524,-85.54865384227729,0.01875901875901876,Exceptional
Udinese,2024-2025,27720000,Forwards,Alfon,Celta Vigo,La Liga,140000,-2.4088933332075406,-91.00852548045931,0.005050505050505051,Exceptional
Udinese,2024-2025,27720000,Forwards,Pau Victor,Barcelona,La Liga,380000,-2.0091280901333377,-86.5894448338033,0.013708513708513708,Exceptional
Udinese,2024-2025,27720000,Forwards,Pablo Durán,Celta Vigo,La Liga,140000,-1.9671298219685838,-86.01423028126085,0.005050505050505051,Exceptional
Udinese,2024-2025,27720000,Forwards,Mohamed Amoura,Wolfsburg,Bundesliga,470000,-1.952348164174989,-85.8059619357528,0.016955266955266956,Exceptional
Udinese,2024-2025,27720000,Forwards,Ibrahim Mbaye,Paris Saint-Germain,Ligue 1,120000,-1.850650731713996,-84.28651196131538,0.004329004329004329,Exceptional
Udinese,2024-2025,27720000,Goalkeepers,Marco Carnesecchi,Atalanta,Serie A,190000,-2.1656320138510115,-88.53225660376734,0.006854256854256854,Exceptional
Udinese,2024-2025,27720000,Goalkeepers,Christos Mandas,Lazio,Serie A,130000,-1.6468540116742538,-80.73449532290863,0.00468975468975469,Exceptional
